component_name,price,currency,store,url,scraped_at
Placă video Asus GeForce RTX 5060 Ti TUF Gaming OC Edition 16 GB PCI Express x16 5.0,17599.00,MDL,darwin.md,https://darwin.md/placa-video-asus-geforce-rtx-5060-ti-tuf-gaming-oc-edition-tuf-rtx5060ti-o16g-gaming-16-gb.html,2026-06-12 22:02:15
Placă video Asus GeForce RTX 5060Ti Dual OC Edition 16 GB PCI Express x16 5.0,16449.00,MDL,darwin.md,https://darwin.md/placa-video-asus-geforce-rtx-5060ti-dual-oc-edition-dual-rtx5060ti-o16g-16-gb.html,2026-06-12 22:02:15
Placă video Asus GeForce RTX 5070 Prime OC 12 GB PCI Express x16 5.0,19699.00,MDL,darwin.md,https://darwin.md/placa-video-asus-geforce-rtx-5070-prime-oc-prime-rtx5070-o12g-12-gb.html,2026-06-12 22:02:15
Placă video Asus GeForce RTX 5070 ROG Strix OC Edition 12 GB PCI Express x16 5.0,22589.00,MDL,darwin.md,https://darwin.md/placa-video-asus-geforce-rtx-5070-rog-strix-oc-edition-rog-strix-rtx5070-o12g-gaming-12-gb.html,2026-06-12 22:02:15
Placă video Asus GeForce RTX 5070 TUF Gaming OC Edition 12 GB PCI Express x16 5.0,20689.00,MDL,darwin.md,https://darwin.md/placa-video-asus-geforce-rtx-5070-tuf-gaming-oc-edition-tuf-rtx5070-o12g-gaming-12-gb.html,2026-06-12 22:02:15
Placă video Asus GeForce RTX 5070 Ti Prime OC Edition 16 GB PCI Express x16 5.0,27789.00,MDL,darwin.md,https://darwin.md/placa-video-asus-geforce-rtx-5070-ti-prime-oc-edition-prime-rtx5070ti-o16g-16-gb.html,2026-06-12 22:02:15
Placă video Asus GeForce RTX 5080 Gaming OC Edition 16 GB PCI Express x16 5.0 Cashback 1 218 lei,40589.00,MDL,darwin.md,https://darwin.md/placa-video-gigabyte-geforce-rtx-5080-gaming-oc-edition-tuf-rtx5080-o16g-gaming-16-gb.html,2026-06-12 22:02:15
Placă video Asus GeForce RTX 5080 Prime OC Edition 16 GB PCI Express x16 5.0 Cashback 1 146 lei,38189.00,MDL,darwin.md,https://darwin.md/placa-video-asus-geforce-rtx-5080-prime-oc-edition-prime-rtx5080-o16g-16-gb.html,2026-06-12 22:02:15
Placă video Asus GeForce RTX5060 Ti Dual OC Edition 8 GB PCI Express x16 5.0,12499.00,MDL,darwin.md,https://darwin.md/placa-video-asus-geforce-rtx5060-ti-dual-oc-edition-dual-rtx5060ti-o8g-8-gb.html,2026-06-12 22:02:15
Placă video Asus RTX5080 ROG Astral Gaming 16 GB PCI Express x16 5.0 Cashback 1 305 lei,43489.00,MDL,darwin.md,https://darwin.md/placa-video-asus-rtx5080-rog-astral-gaming-rog-astral-rtx5080-o16g-gaming-16-gb.html,2026-06-12 22:02:15
Placă video Asus Radeon RX 9070 XT Prime OC Edition 16 GB PCI Express x16 5.0,21189.00,MDL,darwin.md,https://darwin.md/placa-video-asus-radeon-rx-9070-xt-prime-oc-edition-prime-rx9070xt-o16g-16-gb.html,2026-06-12 22:02:15
Placă video BIOSTAR GeForce G210,849.00,MDL,xstore.md,https://xstore.md/componente-pc/placi-video/biostar-geforce-g210-vn2103nhg6-1gb-64-bit,2026-06-12 22:02:15
Placă video BIOSTAR GeForce GT 610,1009.00,MDL,xstore.md,https://xstore.md/componente-pc/placi-video/biostar-geforce-gt610-vn6103thx6-2gb-64-bit,2026-06-12 22:02:15
Placă video BIOSTAR GeForce GT 730,1309.00,MDL,xstore.md,https://xstore.md/componente-pc/placi-video/biostar-geforce-gt730-vn7313thx1-2gb-128-bit,2026-06-12 22:02:15
Placă video BIOSTAR Radeon RX 550,1989.00,MDL,xstore.md,https://xstore.md/componente-pc/placi-video/biostar-gaming-radeon-rx-550-va5505rf41-4gb-128-bit,2026-06-12 22:02:15
Placă video Biostar GeForce G210 1 GB,809.00,MDL,darwin.md,https://darwin.md/placa-video-biostar-geforce-g210-1gb-1-gb.html,2026-06-12 22:02:15
Placă video Biostar GeForce GT610 2 GB,959.00,MDL,darwin.md,https://darwin.md/placa-video-biostar-geforce-gt610-2gb-2-gb.html,2026-06-12 22:02:15
Placă video Biostar GeForce GT730 2 GB,1949.00,MDL,darwin.md,https://darwin.md/placa-video-biostar-geforce-gt730-2-gb.html,2026-06-12 22:02:15
Placă video Biostar GeForce GTX1660 SUPER 6 GB,4489.00,MDL,darwin.md,https://darwin.md/placa-video-biostar-geforce-gtx1660-super-6-gb.html,2026-06-12 22:02:15
Placă video Biostar GeForce GTX1660 Ti 6 GB,4579.00,MDL,darwin.md,https://darwin.md/placa-video-biostar-geforce-gtx1660-ti-vn1666tf69-6-gb.html,2026-06-12 22:02:15
Placă video Biostar GeForce RTX 3050 6 GB PCI Express 4.0,5149.00,MDL,darwin.md,https://darwin.md/placa-video-biostar-geforce-rtx-3050-vn3516rf68-6-gb.html,2026-06-12 22:02:15
Placă video Biostar GeForce RTX 3060 Ti 8 GB PCI Express x8 4.0,8659.00,MDL,darwin.md,https://darwin.md/placa-video-biostar-geforce-rtx-3060-ti-8-gb.html,2026-06-12 22:02:15
Placă video Biostar Radeon RX 550 4 GB,1899.00,MDL,darwin.md,https://darwin.md/placa-video-biostar-radeon-rx-550-4-gbhtml.html,2026-06-12 22:02:15
Placă video Biostar Radeon RX 560 4 GB,2349.00,MDL,darwin.md,https://darwin.md/placa-video-biostar-radeon-rx-560-4gb-4-gb.html,2026-06-12 22:02:15
Placă video GIGABYTE GeForce RTX 5060 EAGLE MAX OC 8G,8499.00,MDL,xstore.md,https://xstore.md/componente-pc/placi-video/gigabyte-geforce-rtx-5060-eagle-max-oc-8g,2026-06-12 22:02:15
Placă video GIGABYTE GeForce RTX 5070 EAGLE OC 12G,16769.00,MDL,xstore.md,https://xstore.md/componente-pc/placi-video/gigabyte-geforce-rtx-5070-eagle-oc-12g,2026-06-12 22:02:15
Placă video GIGABYTE GeForce RTX 5070 Ti GAMING OC 16G,25899.00,MDL,xstore.md,https://xstore.md/componente-pc/placi-video/gigabyte-geforce-rtx-5070-ti-gaming-oc-16g,2026-06-12 22:02:15
Placă video GIGABYTE GeForce RTX 5080 GAMING OC 16G,33499.00,MDL,xstore.md,https://xstore.md/componente-pc/placi-video/gigabyte-geforce-rtx-5080-gaming-oc-16g,2026-06-12 22:02:15
Placă video GIGABYTE GeForce RTX 5080 WINDFORCE OC 16G,31499.00,MDL,xstore.md,https://xstore.md/componente-pc/placi-video/gigabyte-geforce-rtx-5080-windforce-oc-16g,2026-06-12 22:02:15
Placă video GIGABYTE Radeon RX 9070 XT GAMING OC 16G,18599.00,MDL,xstore.md,https://xstore.md/componente-pc/placi-video/gigabyte-radeon-rx-9070-xt-gaming-oc-16g,2026-06-12 22:02:15
Placă video Gigabyte GT1030 2 GB,2829.00,MDL,darwin.md,https://darwin.md/placi-video-gigabyte-gt1030-profile-undefined.html,2026-06-12 22:02:15
Placă video Gigabyte GT710 2 GB PCI Express 2.0,1549.00,MDL,darwin.md,https://darwin.md/placi-video-gigabyte-gt710-2-gb.html,2026-06-12 22:02:15
Placă video Gigabyte GeForce GT 710,1459.00,MDL,xstore.md,https://xstore.md/componente-pc/placi-video/gigabyte-geforce-gt710-gv-n710d3-2gl-2gb-64-bit,2026-06-12 22:02:15
Placă video Gigabyte GeForce RTX 3050 WINDFORCE OC 8 GB,7399.00,MDL,darwin.md,https://darwin.md/placa-video-gigabyte-geforce-rtx-3050-windforce-oc-gv-n3050wf2ocv2-8gd-8-gb.html,2026-06-12 22:02:15
Placă video Gigabyte GeForce RTX 3050 WindForce OC V2 6 GB PCI Express 4.0,6149.00,MDL,darwin.md,https://darwin.md/placa-video-gigabyte-geforce-rtx-3050-windforce-oc-v2-gv-n3050wf2ocv2-6gd-6-gb.html,2026-06-12 22:02:15
Placă video Gigabyte GeForce RTX 5050 GAMING OC 8 GB PCI Express x16 5.0,8899.00,MDL,darwin.md,https://darwin.md/placa-video-gigabyte-geforce-rtx-5050-gaming-oc-gv-n5050gaming-oc-8gd-8-gb.html,2026-06-12 22:02:15
Placă video Gigabyte GeForce RTX 5050 WINDFORCE OC 8 GB PCI Express x16 5.0,8299.00,MDL,darwin.md,https://darwin.md/placa-video-gigabyte-geforce-rtx-5050-windforce-oc-gv-n5050wf2oc-8gd-8-gb.html,2026-06-12 22:02:15
Placă video Gigabyte GeForce RTX 5060 EAGLE MAX OC 8 GB PCI Express x16 5.0,10049.00,MDL,darwin.md,https://darwin.md/placa-video-gigabyte-geforce-rtx-5060-eagle-max-oc-gv-n5060eagle-max-oc-8gd-8-gb.html,2026-06-12 22:02:15
Placă video Gigabyte GeForce RTX 5060 GAMING OC 8 GB PCI Express x16 5.0,10249.00,MDL,darwin.md,https://darwin.md/placa-video-gigabyte-geforce-rtx-5060-gaming-oc-gv-n5060gaming-oc-8gd-8-gb.html,2026-06-12 22:02:15
Placă video Gigabyte GeForce RTX 5060 Ti EAGLE MAX OC 8 GB PCI Express x16 5.0,10179.00,MDL,darwin.md,https://darwin.md/placa-video-gigabyte-geforce-rtx-5060-ti-eagle-max-oc-gv-n506teaglemaxoc-8gd-8-gb.html,2026-06-12 22:02:15
Placă video Gigabyte GeForce RTX 5060 Ti EAGLE OC 8 GB PCI Express x16 5.0,12099.00,MDL,darwin.md,https://darwin.md/placa-video-gigabyte-geforce-rtx-5060-ti-eagle-oc-gv-n506teagle-oc-8gd-8-gb.html,2026-06-12 22:02:15
Placă video Gigabyte GeForce RTX 5060 Ti GAMING OC 8 GB PCI Express x16 5.0,12849.00,MDL,darwin.md,https://darwin.md/placa-video-gigabyte-geforce-rtx-5060-ti-gaming-oc-gv-n506tgaming-oc-8gd-8-gb.html,2026-06-12 22:02:15
Placă video Gigabyte GeForce RTX 5060 Ti WINDFORCE OC 8 GB PCI Express x16 5.0,11899.00,MDL,darwin.md,https://darwin.md/placa-video-gigabyte-geforce-rtx-5060-ti-windforce-oc-gv-n506twf2oc-8gd-8-gb.html,2026-06-12 22:02:15
Placă video Gigabyte GeForce RTX 5060 WINDFORCE MAX OC 8 GB PCI Express x16 5.0,9849.00,MDL,darwin.md,https://darwin.md/placa-video-gigabyte-geforce-rtx-5060-windforce-max-oc-gv-n5060wf2max-oc-8gd-8-gb.html,2026-06-12 22:02:15
Placă video Gigabyte GeForce RTX 5070 Aorus Master 12 GB PCI Express x16 5.0,21589.00,MDL,darwin.md,https://darwin.md/placa-video-gigabyte-geforce-rtx-5070-aorus-master-gv-n5070aorus-m-12gd-12-gb.html,2026-06-12 22:02:15
Placă video Gigabyte GeForce RTX 5070 EAGLE OC SFF 12 GB PCI Express x16 5.0,19049.00,MDL,darwin.md,https://darwin.md/placa-video-gigabyte-geforce-rtx-5070-eagle-oc-sff-gv-n5070eagle-oc-12gd-12-gb.html,2026-06-12 22:02:15
Placă video Gigabyte GeForce RTX 5070 Gaming OC 12 GB PCI Express x16 5.0,19699.00,MDL,darwin.md,https://darwin.md/placa-video-gigabyte-geforce-rtx-5070-gaming-oc-gv-n5070gaming-oc-12gd-12-gb.html,2026-06-12 22:02:15
Placă video Gigabyte GeForce RTX 5070 Ti EAGLE OC SFF 16 GB PCI Express x16 5.0,26889.00,MDL,darwin.md,https://darwin.md/placa-video-gigabyte-geforce-rtx-5070-ti-eagle-oc-sff-gv-n507teagle-oc-16gd-16-gb.html,2026-06-12 22:02:15
Placă video Gigabyte GeForce RTX 5070 Ti GAMING OC 16 GB PCI Express x16 5.0,27789.00,MDL,darwin.md,https://darwin.md/placa-video-gigabyte-geforce-rtx-5070-ti-gaming-oc-gv-n507tgaming-os-16gd-16-gb.html,2026-06-12 22:02:15
Placă video Gigabyte GeForce RTX 5070 WindForce OC 12 GB PCI Express x16 5.0,18699.00,MDL,darwin.md,https://darwin.md/placa-video-gigabyte-geforce-rtx-5070-windforce-oc-gv-n5070wf3oc-12gd-12-gb.html,2026-06-12 22:02:15
Placă video Gigabyte GeForce RTX 5080 Aorus Master 16 GB PCI Express x16 5.0 Cashback 1 248 lei,41589.00,MDL,darwin.md,https://darwin.md/placa-video-gigabyte-geforce-rtx-5080-aorus-master-gv-n5080aorus-m-16gd-16-gb.html,2026-06-12 22:02:15
Placă video Gigabyte GeForce RTX 5080 Gaming OC 16 GB PCI Express x16 5.0 Cashback 1 146 lei,38189.00,MDL,darwin.md,https://darwin.md/placa-video-gigabyte-geforce-rtx-5080-gaming-oc-gv-n5080gaming-oc-16gd-16-gb.html,2026-06-12 22:02:15
Placă video Gigabyte GeForce RTX 5080 WindForce OC SFF 16 GB PCI Express x16 5.0 Cashback 1 080 lei,35989.00,MDL,darwin.md,https://darwin.md/placa-video-gigabyte-geforce-rtx-5080-windforce-oc-sff-gv-n5080wf3oc-16gd-16-gb.html,2026-06-12 22:02:15
Placă video Gigabyte GeForce RTX 5090 Aorus Master 32 GB PCI Express x16 5.0 Cashback 2 712 lei,90389.00,MDL,darwin.md,https://darwin.md/placa-video-gigabyte-geforce-rtx-5090-aorus-master-gv-n5090aorus-m-32gd-32-gb.html,2026-06-12 22:02:15
Placă video Gigabyte GeForce RTX 5090 Aorus Master Ice 32 GB PCI Express x16 5.0 Cashback 2 769 lei,92289.00,MDL,darwin.md,https://darwin.md/placa-video-gigabyte-geforce-rtx-5090-aorus-master-ice-gv-n5090aorusm-ice-32gd-32-gb.html,2026-06-12 22:02:15
Placă video Gigabyte Radeon RX 9060 XT Gaming OC 8 GB PCI Express x16 5.0,11149.00,MDL,darwin.md,https://darwin.md/placa-video-gigabyte-radeon-rx-9060-xt-gaming-oc-gv-r9060xtgaming-oc-8gd-8-gb.html,2026-06-12 22:02:15
Placă video Gigabyte Radeon RX 9070 XT Gaming OC 16 GB PCI Express x16 4.0,21189.00,MDL,darwin.md,https://darwin.md/placa-video-gigabyte-radeon-rx-9070-xt-gaming-oc-gv-r9070xtgaming-oc-16gd-16-gb.html,2026-06-12 22:02:15
Placă video Gigabyte Radeon RX9070 Gaming OC 16 GB PCI Express x16 4.0,19549.00,MDL,darwin.md,https://darwin.md/placa-video-gigabyte-radeon-rx9070-gaming-oc-gv-r9070gaming-oc-16gd-16-gb.html,2026-06-12 22:02:15
Placă video Sapphire PULSE Radeon RX 9070 XT 16 GB PCI Express x16 5.0,17589.00,MDL,darwin.md,https://darwin.md/placa-video-sapphire-pulse-radeon-rx-9070-xt-16-gb.html,2026-06-12 22:02:15
Placă video Sapphire Radeon RX 7600 8 GB,7199.00,MDL,darwin.md,https://darwin.md/placa-video-sapphire-radeon-rx-7600-11324-01-20g-8-gb.html,2026-06-12 22:02:15
Placă video Sapphire Radeon RX 9060 XT PULSE OC 16 GB PCI Express x16 5.0,11039.00,MDL,darwin.md,https://darwin.md/placa-video-sapphire-radeon-rx-9060-xt-pulse-oc-16-gb.html,2026-06-12 22:02:15
Placă video Sapphire Radeon RX 9070 PURE OC 16 GB PCI Express x16 5.0,16939.00,MDL,darwin.md,https://darwin.md/placa-video-sapphire-radeon-rx-9070-pure-oc-16-gb.html,2026-06-12 22:02:15
Placă video externă Asus ROG XG Mobile GC31R-037 8 GB,21869.00,MDL,darwin.md,https://darwin.md/placa-video-externa-asus-rog-xg-mobile-gc31r-037-8-gb.html,2026-06-12 22:02:15
"Procesor AMD Athlon 3000G, Box",1039.00,MDL,xstore.md,https://xstore.md/componente-pc/procesoare/amd-athlon-3000g-box,2026-06-12 22:02:15
"Procesor AMD Ryzen 3 3200G, Tray",1269.00,MDL,xstore.md,https://xstore.md/componente-pc/procesoare/procesor-amd-ryzen-3-3200g-tray,2026-06-12 22:02:15
Procesor AMD Ryzen 5 5500 3.60 GHz - 4.20 GHz Tray,1999.00,MDL,darwin.md,https://darwin.md/procesor-amd-ryzen-5-5500-360-ghz-420-ghz-tray.html,2026-06-12 22:02:15
"Procesor AMD Ryzen 5 5500, Tray",1949.00,MDL,xstore.md,https://xstore.md/componente-pc/procesoare/procesor-amd-ryzen-5-5500-tray,2026-06-12 22:02:15
Procesor AMD Ryzen 5 5600 3.50 GHz - 4.40 GHz Tray,2699.00,MDL,darwin.md,https://darwin.md/procesor-amd-ryzen-5-5600-350-ghz-440-ghz-tray.html,2026-06-12 22:02:15
"Procesor AMD Ryzen 5 5600, Tray",2649.00,MDL,xstore.md,https://xstore.md/componente-pc/procesoare/procesor-amd-ryzen-5-5600-tray,2026-06-12 22:02:15
Procesor AMD Ryzen 5 7500F 3.70 GHz - 5.00 GHz Tray,3119.00,MDL,darwin.md,https://darwin.md/procesor-amd-ryzen-5-tray-am5-370-ghz-500-ghz.html,2026-06-12 22:02:15
"Procesor AMD Ryzen 5 7500F, Tray",2909.00,MDL,xstore.md,https://xstore.md/componente-pc/procesoare/amd-ryzen-5-7500f,2026-06-12 22:02:15
Procesor AMD Ryzen 5 7600X 4.70 GHz - 5.30 GHz Tray AMD Radeon Graphics,4399.00,MDL,darwin.md,https://darwin.md/procesor-amd-ryzen-5-7600x-470-ghz-530-ghz-tray.html,2026-06-12 22:02:15
Procesor AMD Ryzen 7 5700G 3.80 GHz - 4.60 GHz Tray AMD Radeon Graphics,4249.00,MDL,darwin.md,https://darwin.md/procesor-amd-ryzen-7-5700g-38-ghz-tray.html,2026-06-12 22:02:15
Procesor AMD Ryzen 7 7800X3D 4.20 GHz - 5.0 GHz Tray AMD Radeon Graphics,7449.00,MDL,darwin.md,https://darwin.md/procesor-amd-ryzen-7-7800x3d-tray-am5-420-ghz-50-ghz.html,2026-06-12 22:02:15
"Procesor AMD Ryzen 7 7800X3D, Tray",6869.00,MDL,xstore.md,https://xstore.md/componente-pc/procesoare/amd-ryzen-7-7800x3d,2026-06-12 22:02:15
Procesor AMD Ryzen 7 9800X3D 4.70 GHz - 5.20 GHz Tray AMD Radeon Graphics,11199.00,MDL,darwin.md,https://darwin.md/procesor-amd-ryzen-7-9800x3d-tray-am5-470-ghz-520-ghz.html,2026-06-12 22:02:15
"Procesor AMD Ryzen 7 9800X3D, Tray",10129.00,MDL,xstore.md,https://xstore.md/componente-pc/procesoare/amd-ryzen-7-9800x3d-tray,2026-06-12 22:02:15
Procesor AMD Ryzen 9 7950X 4.50 GHz - 5.70 GHz Tray AMD Radeon Graphics,11699.00,MDL,darwin.md,https://darwin.md/procesor-amd-ryzen-9-7950x-450-ghz-570-ghz-tray.html,2026-06-12 22:02:15
"Procesor AMD Ryzen 9 7950X, Tray",10909.00,MDL,xstore.md,https://xstore.md/componente-pc/procesoare/amd-ryzen-9-7950x-tray,2026-06-12 22:02:15
"Procesor AMD Ryzen 9 9950X3D, Tray",14989.00,MDL,xstore.md,https://xstore.md/componente-pc/procesoare/amd-ryzen-9-9950x3d-tray,2026-06-12 22:02:15
"Procesor Intel Core Ultra 9 285K, Tray",13739.00,MDL,xstore.md,https://xstore.md/componente-pc/procesoare/intel-core-ultra-9-285k-tray,2026-06-12 22:02:15
Procesor Intel Core i3-10105 3.70 GHz - 4.40 GHz Tray UHD Graphics 630,2299.00,MDL,darwin.md,https://darwin.md/intel-core-i3-10105-s1200-tray.html,2026-06-12 22:02:15
Procesor Intel Core i3-12100 3.30 GHz - 4.30 GHz Tray UHD Graphics 730,3979.00,MDL,darwin.md,https://darwin.md/procesor-intel-core-i3-330-ghz-tray.html,2026-06-12 22:02:15
"Procesor Intel Core i3-12100F, Tray",1949.00,MDL,xstore.md,https://xstore.md/componente-pc/procesoare/procesor-intel-core-i3-12100f-tray,2026-06-12 22:02:15
Procesor Intel Core i3-13100F 3.40 GHz - 4.50 GHz Tray,2499.00,MDL,darwin.md,https://darwin.md/procesor-intel-core-i3-13100f-340-ghz-450-ghz-tray.html,2026-06-12 22:02:15
Procesor Intel Core i5-10400 2.9 GHz Tray,3099.00,MDL,darwin.md,https://darwin.md/cpu-intel-core-i5-10400-65w-tray.html,2026-06-12 22:02:15
Procesor Intel Core i5-12400 2.50 GHz - 4.40 GHz Tray UHD Graphics 730,4699.00,MDL,darwin.md,https://darwin.md/procesor-intel-core-i5-12400-250-ghz-tray.html,2026-06-12 22:02:15
Procesor Intel Core i5-12400F 2.50 GHz - 4.40 GHz Tray,2999.00,MDL,darwin.md,https://darwin.md/procesor-intel-core-i5-12400f-250-ghz-tray.html,2026-06-12 22:02:15
"Procesor Intel Core i5-12400F, Tray",2999.00,MDL,xstore.md,https://xstore.md/componente-pc/procesoare/procesor-intel-core-i5-12400f-tray,2026-06-12 22:02:15
"Procesor Intel Core i5-13400F, Box",3939.00,MDL,xstore.md,https://xstore.md/componente-pc/procesoare/procesor-intel-core-i5-13400f-box,2026-06-12 22:02:15
"Procesor Intel Core i5-14400, Tray",5769.00,MDL,xstore.md,https://xstore.md/componente-pc/procesoare/intel-core-i5-14400-tray,2026-06-12 22:02:15
Procesor Intel Core i5-14600KF 2.60 GHz - 5.30 GHz Tray,5899.00,MDL,darwin.md,https://darwin.md/procesor-intel-core-i5-14600kf-tray-s1700-260-ghz-530-ghz.html,2026-06-12 22:02:15
Procesor Intel Core i7-14700K 2.50 GHz - 5.60 GHz Tray Intel UHD Graphics 770,10599.00,MDL,darwin.md,https://darwin.md/procesor-intel-core-i7-14700k-tray-s1700-250-ghz-560-ghz.html,2026-06-12 22:02:15
Procesor Intel Core i7-14700KF 2.50 GHz - 5.60 GHz Tray,8549.00,MDL,darwin.md,https://darwin.md/procesor-intel-core-i7-14700kf-tray-s1700-250-ghz-560-ghz.html,2026-06-12 22:02:15
Procesor Intel Core i9-14900K 2.40 GHz - 6.00 GHz Tray Intel UHD Graphics 770,12099.00,MDL,darwin.md,https://darwin.md/procesor-intel-core-i9-14900k-tray-s1700-240-ghz-600-ghz.html,2026-06-12 22:02:15
Procesor Intel Core i9-14900KF 2.40 GHz - 6.00 GHz Tray,10749.00,MDL,darwin.md,https://darwin.md/procesor-intel-core-i9-14900kf-tray-s1700-240-ghz-600-ghz.html,2026-06-12 22:02:15
"Procesor Intel Pentium G6400, Tray",1239.00,MDL,xstore.md,https://xstore.md/componente-pc/procesoare/intel-pentium-g6400-tray,2026-06-12 22:02:15
Procesor Intel Pentium G6405 Tray UHD Graphics 610,1299.00,MDL,darwin.md,https://darwin.md/procesor-intel-pentium-g6405-410-ghz-tray.html,2026-06-12 22:02:15
"Procesor Intel Pentium G6405, Tray",1259.00,MDL,xstore.md,https://xstore.md/componente-pc/procesoare/procesor-intel-pentium-g6405-tray,2026-06-12 22:02:15
SSD Apacer AS2280P4 256 ГБ,1629.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/apacer-256-gb-as2280p4-blue,2026-06-12 22:02:15
"SSD Apacer AS2280P4 M.2 256 GB Viteza de citire: 1800 MB/ s, Viteza de inscriere: 1100 MB/ s",1629.00,MDL,darwin.md,https://darwin.md/m2-nvme-ssd-256gb-apacer-as2280p4.html,2026-06-12 22:02:15
"SSD Apacer AS2280P4 M.2 512 GB Viteza de citire: 1600 MB/ s, Viteza de inscriere: 1000 MB/ s",2629.00,MDL,darwin.md,https://darwin.md/apacer-ssd-as2280p4-512gb.html,2026-06-12 22:02:15
SSD Apacer AS340 120 ГБ,899.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/apacer-as340-120-gb-ap120gas340g-1-black,2026-06-12 22:02:15
"SSD Apacer AS340 2.5'' 120 GB Viteza de citire: 550 MB/ s, Viteza de inscriere: 500 MB/ s",899.00,MDL,darwin.md,https://darwin.md/apacer-as340-panther-rw550500mbs-2.5-sata-ssd-120gb.html,2026-06-12 22:02:15
"SSD Apacer AS340 2.5'' 240 GB Viteza de citire: 550 MB/ s, Viteza de inscriere: 500 MB/ s",1449.00,MDL,darwin.md,"https://darwin.md/apacer-as340-panther-rw550500mbs-2-5-sata-ssd-240gb,html.htm.html",2026-06-12 22:02:15
SSD Apacer AS340 240 ГБ,1449.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/apacer-as340-240-gb-ap240gas340g-1-black#tab-comments,2026-06-12 22:02:15
SSD Apacer AS340X 120 ГБ,899.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/apacer-as340x-120-gb-25#tab-comments,2026-06-12 22:02:15
"SSD Apacer AS340X 2.5'' 120 GB Viteza de citire: 550 MB/ s, Viteza de inscriere: 520 MB/ s",899.00,MDL,darwin.md,https://darwin.md/apacer-as340x-120gb.html,2026-06-12 22:02:15
"SSD Apacer AS340X 2.5'' 240 GB Viteza de citire: 550 MB/ s, Viteza de inscriere: 520 MB/ s",1449.00,MDL,darwin.md,https://darwin.md/apacer-as340x-240gb.html,2026-06-12 22:02:15
SSD Apacer AS340X 240 ГБ,1449.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/apacer-as340x-240-gb-25,2026-06-12 22:02:15
SSD Apacer AS350 1 ТБ,3999.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/apacer-as350-1-tb-ap1tbgas350-1-black,2026-06-12 22:02:15
SSD Apacer AS350 128 ГБ,909.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/apacer-as350-128-gb-ap128gas350-1-black,2026-06-12 22:02:15
"SSD Apacer AS350 2.5'' 1 TB Viteza de citire: 540 MB/ s, Viteza de inscriere: 490 MB/ s",4549.00,MDL,darwin.md,https://darwin.md/apacer-as350-panther-1tb.html,2026-06-12 22:02:15
"SSD Apacer AS350 2.5'' 128 GB Viteza de citire: 540 MB/ s, Viteza de inscriere: 490 MB/ s",909.00,MDL,darwin.md,https://darwin.md/apacer-as350-panther-2-5-ssd-128gb.html,2026-06-12 22:02:15
"SSD Apacer AS350 2.5'' 256 GB Viteza de citire: 540 MB/ s, Viteza de inscriere: 490 MB/ s",1459.00,MDL,darwin.md,https://darwin.md/apacer-as350-panther-2-5-sata-ssd-256gb-retail.html,2026-06-12 22:02:15
"SSD Apacer AS350 2.5'' 512 GB Viteza de citire: 540 MB/ s, Viteza de inscriere: 490 MB/ s",2759.00,MDL,darwin.md,https://darwin.md/apacer-as350-panther-2-5-sata-ssd-512gb-retail.html,2026-06-12 22:02:15
SSD Apacer AS350 256 ГБ,1459.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/apacer-as350-256-gb-ap256gas350-1-black,2026-06-12 22:02:15
SSD Apacer AS350 512 ГБ,2759.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/apacer-as350-512-gb-ap512gas350-1-black,2026-06-12 22:02:15
SSD Apacer AS350X 1 ТБ,3549.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/apacer-as350x-1-tb-as350x-black,2026-06-12 22:02:15
SSD Apacer AS350X 128 ГБ,909.00,MDL,enter.online,https://enter.online/calculatoare/dispozitive-de-stocare/ssd/apacer-as350x-128-gb-as350x-black,2026-06-12 22:02:15
"SSD Apacer AS350X 2.5'' 1 TB Viteza de citire: 560 MB/ s, Viteza de inscriere: 540 MB/ s",4549.00,MDL,darwin.md,https://darwin.md/apacer-as350-ssd-1tb.html,2026-06-12 22:02:15
"SSD Apacer AS350X 2.5'' 128 GB Viteza de citire: 560 MB/ s, Viteza de inscriere: 540 MB/ s",909.00,MDL,darwin.md,https://darwin.md/apacer-25-as350-ssd-128gb.html,2026-06-12 22:02:15
"SSD Apacer AS350X 2.5'' 256 GB Viteza de citire: 560 MB/ s, Viteza de inscriere: 540 MB/ s",1459.00,MDL,darwin.md,https://darwin.md/apacer-25-as350-ssd-256gb.html,2026-06-12 22:02:15
"SSD Apacer AS350X 2.5'' 512 GB Viteza de citire: 560 MB/ s, Viteza de inscriere: 540 MB/ s",2759.00,MDL,darwin.md,https://darwin.md/apacer-25-as350-ssd-512gb.html,2026-06-12 22:02:15
